"","Series.Code","year","Australia","Argentina","Austria","Belgium","Brazil","Canada","China","Colombia","Ecuador","Egypt, Arab Rep.","Finland","France","Germany","Hungary","Indonesia","India","Iran, Islamic Rep.","Italy","Japan","Malaysia","Mexico","Morocco","Pakistan","Philippines","Poland","Portugal","Romania","Russian Federation","Serbia","Slovenia","Slovak Republic","South Africa","Korea, Rep.","Spain","Turkiye","Sweden","Thailand","United Kingdom","United States","Ukraine","Uzbekistan"
"693","EN.ATM.CO2E.KT",2003,0.153769588708217,0.117900871297116,0.109416894436658,0.115961676169005,0.147108393411956,0.184382069638778,0.801761997912634,0.106490560807932,0.101475127428696,0.118755647936917,0.108978343038937,0.157617678660348,0.230988122723805,0.106822264821507,0.15078903841347,0.258892756096435,0.159700398727092,0.171251048875593,0.291294517190893,0.12058480614317,0.162079741542635,0.103482895488412,0.114392460115352,0.10928453135916,0.145022485632526,0.107193837752307,0.113193220702788,0.354294426675669,0.105859046941217,0.1,0.103655126874794,0.153850921615695,0.171809205199965,0.148360259284251,0.132492672348545,0.106345440187929,0.128150214392908,0.184142859785476,1,0.150205365787405,0.116983900192791
"694","EN.ATM.CO2E.PP.GD",2003,0.373047155990977,0.183660771640297,0.171488417756899,0.22014041506076,0.1,0.332327711698095,0.552836354530164,0.105969253324339,0.170092373197986,0.173454807597303,0.294229942581388,0.125590223995895,0.20654196209601,0.227449054247719,0.166260706906184,0.225501943527366,0.265647334899187,0.165610796091209,0.196537260242018,0.250850796082671,0.208327572728586,0.173452213230084,0.123436240211569,0.136161492836867,0.398975646637049,0.16646249623348,0.377814374650359,0.769605810977757,0.579961359334018,0.223972383298024,0.313469714482029,0.504912494406132,0.272439453829263,0.182150227813965,0.208416327873519,0.111809163187848,0.204153569603252,0.181067972083152,0.30756448596909,0.758640623388401,1
"708","EG.ELC.RNWX.KH",2003,0.12579316581932,0.112253128666406,0.12307635901447,0.110394260852562,0.231495649198279,0.208749266718811,0.140037152913571,0.105444612827532,0.1,0.104047712162691,0.204206589753618,0.145239782948768,0.406537201798983,0.101814870942511,0.169394065310911,0.175476632772781,0.100296978881502,0.212148025029331,0.273952630035198,0.100010999217833,0.196386145874071,0.10223284122018,0.1,0.20803431755964,0.106368547125538,0.121778451310129,0.1000329976535,0.104124706687524,0.1,0.101341904575675,0.101110921001173,0.102914792725851,0.102430827141181,0.268288032850997,0.102518820883848,0.157096939773172,0.112682098161908,0.181295219006648,1,0.100340975752835,0.1
"709","EG.ELC.FOSL.ZS",2003,0.932316553419976,0.563305025728286,0.416266881874187,0.437438873834852,0.125358600805663,0.3143604943823,0.845622591944853,0.244333241008684,0.406617031226651,0.877317440106469,0.439998211679007,0.133956534330401,0.666496419870854,0.688863803794569,0.881483115434577,0.85637047808341,0.944159270689377,0.847902655764924,0.674098239280565,0.951850485399994,0.852798285864877,0.916996221300803,0.667570812794283,0.68803589792292,1,0.636864477904675,0.692633420696877,0.684228042130462,0.742455473943101,0.428080595728767,0.336949157130686,0.957225778393632,0.630578144490835,0.566425784298376,0.767235377036568,0.1,0.944205939880394,0.762257254059703,0.734081958225236,0.522779112618081,0.864010995939841
"710","SL.SRV.EMPL.ZS",2003,0.972172064319446,1,0.805895974952082,0.940368784610073,0.741079379150117,0.967332446265385,0.178816971264309,0.707374736146125,0.564432528958678,0.543172693447814,0.848242764794819,0.910121039902489,0.816612234394731,0.730535869016754,0.293067034680815,0.1,0.447416960092015,0.770290034588323,0.81678511557372,0.600729796233838,0.673324396719008,0.293412731103941,0.314499751370666,0.501690045760617,0.592951791550631,0.61213751445759,0.245880560849167,0.691645911535576,0.51223355589398,0.613347418971104,0.638064152778375,0.800364964051769,0.771327123857701,0.771327123857701,0.492702136563897,0.966295422930859,0.317092375641833,0.975801909729694,0.986863931530319,0.546802406988361,0.41146532330513
"711","SL.AGR.EMPL.ZS",2003,0.142364185955663,0.102388957397843,0.167687137030802,0.107485401492005,0.345744128245117,0.113696689587253,0.862077506739175,0.423305607078609,0.554698284844283,0.555813157323966,0.164183335631872,0.147779155551154,0.118793135579988,0.165775972631386,0.818757780352411,1,0.470766258012738,0.155264553246013,0.153990443646403,0.30736154238253,0.33762166815616,0.779260352387311,0.75043357333322,0.660130937749282,0.36995224101489,0.286657238605979,0.680198217103197,0.252096981542225,0.470288455521445,0.214510702787956,0.175650329622661,0.209732799383708,0.220403478671886,0.171031678526926,0.499115204198368,0.120704299979404,0.743266687849679,0.1,0.10398159629593,0.473314477211959,0.656149341453353
"712","SL.EMP.MPYR.ZS",2003,0.476427748119776,0.28997759612994,0.356494959729955,0.308118699662444,0.318701008054008,0.357502797480163,0.18264277361054,0.31114221291307,0.34591265133839,1,0.307110861912235,0.319204914914739,0.351959677839642,0.358510635230372,0.245128780202533,0.160974243959493,0.333314667446408,0.469876814757794,0.244624849313055,0.269820817097019,0.314669657053174,0.227995514420239,0.14132138680527,0.364053730842146,0.290481515005045,0.419988786050596,0.166013432710536,0.158454643576785,0.332306829696199,0.261254196220246,0.234546471810969,0.49456885165228,0.469372883868315,0.368085105871728,0.365061592621102,0.288969758379732,0.264781628345976,0.25167972557889,0.249664050078472,0.132250838042612,0.1
"713","SL.IND.EMPL.ZS",2003,0.310918719775447,0.347270320056138,0.632090517531479,0.47230357166894,0.335286253401039,0.394407405084012,0.339680418793809,0.218641779873689,0.219840209396905,0.265778941093915,0.54340879000702,0.441145089796497,0.730359452664613,0.811051954803713,0.184287562131692,0.175898784046237,0.700399400315387,0.745938731697012,0.641278248632413,0.755925415813421,0.512649784642316,0.282956049964915,0.306125154067287,0.1,0.617310191514559,0.781491302769872,0.640878772124672,0.684420720967602,0.551797568092472,0.960053263534365,1,0.539414101121983,0.57976031409536,0.703595136184945,0.525033251612804,0.379627155259444,0.318508621037776,0.409187731100933,0.373635160028072,0.464314193898873,0.318908097545517
"714","SL.IND.EMPL.MA.ZS",2003,0.451212310022894,0.424967186979535,0.796821664780358,0.59747702526112,0.373066787823716,0.544397100980112,0.220904278222916,0.150720817785088,0.249508507762199,0.239482291093146,0.732536054950639,0.573591008713684,0.839285694198025,0.798296197739304,0.132142804914861,0.133912176970954,0.474803374982112,0.719855836442983,0.635812519881236,0.595412814107881,0.414646074967802,0.178440361296325,0.209108745743309,0.1,0.682994762290744,0.826900314787515,0.552359106495922,0.687712975282587,0.537024886149664,0.936304068364574,1,0.580963223544132,0.577129752825869,0.793872823844607,0.452391835148087,0.580373545349839,0.21500654010588,0.582437756503078,0.523754876956642,0.547935732601225,0.316448175676057
"715","SL.IND.EMPL.FE.ZS",2003,0.227493714383103,0.29124055358834,0.360645419261758,0.30481978833387,0.354233010848066,0.295012571233795,0.657879316155579,0.499832359567662,0.285205354133717,0.1,0.352724210984407,0.334995821579612,0.505867559022284,0.749538934852134,0.43948029307618,0.346689011529785,1,0.617518820878064,0.582062042068466,0.880804702853317,0.640528063764598,0.571877616009319,0.457963100399121,0.307082970143041,0.524727575304294,0.64694047217829,0.774434222534018,0.705029356860604,0.576781188586731,0.851005842594018,0.832523035271081,0.401383051553091,0.542455964709093,0.370075427402763,0.507753531872386,0.241072913156004,0.6227996743598,0.253897729983393,0.273512164183541,0.46626151763554,0.429295902989662
"716","SL.AGR.EMPL.MA.ZS",2003,0.157510814926623,0.1,0.163527333649856,0.109378686235604,0.433031860551211,0.119465197210655,0.986020431863153,0.626268200054737,0.668383831117364,0.562563906001051,0.193786862356039,0.168836019195705,0.121588675647963,0.205289027028951,0.879315772231181,1,0.485410925022006,0.164589070759026,0.149901694758604,0.354640190497105,0.4547974839461,0.766594593875978,0.739166372565516,0.849233178615019,0.410204474733345,0.284211569856612,0.70855293148961,0.30615415365533,0.501867871308981,0.221215100542373,0.209535983903567,0.233248137988838,0.209889896273291,0.190955563398253,0.400825809592582,0.138930398640277,0.840916275897235,0.10212347421834,0.107078251613434,0.509653960318767,0.734388542917346
"717","SL.AGR.EMPL.FE.ZS",2003,0.125521267685166,0.105004170821541,0.165054217697315,0.106005003941898,0.230233531332201,0.109257716057135,0.666472094196441,0.174562138306142,0.381859904167608,0.58152629064189,0.135654714959651,0.126396999648196,0.115638033164846,0.126021687228062,0.687489613585679,1,0.466180172108345,0.138907425583529,0.153044208322161,0.229858221894785,0.158924105886975,0.804712291237176,0.898540533475664,0.394620520486723,0.305045872698676,0.268140130506489,0.588156801116101,0.194829026889677,0.401000840577151,0.1967055979385,0.139658050423797,0.172935781502844,0.219599676445691,0.141534615507184,0.656713977238397,0.106505421993435,0.585029194632268,0.1,0.102877398203744,0.399749817073013,0.520600529699395
"718","SL.SRV.EMPL.FE.ZS",2003,0.9837880956447,0.983183231013442,0.902849860626249,0.977859905358946,0.841873912205223,0.977859905358946,0.322610548755789,0.848891006512792,0.717381362383559,0.583694048665902,0.933821735772116,0.948339871474343,0.904059682192234,0.815862333170935,0.372334981236563,0.1,0.40669443984031,0.845624386750816,0.843567680858295,0.67334319279673,0.81900794308527,0.216507595953718,0.162306768296717,0.698023940417393,0.714961719251589,0.711332162250166,0.360841491752769,0.76359724771055,0.605350196219868,0.714961719251589,0.776179595064426,0.882161607246459,0.79166553263736,0.922691229679503,0.38019895987067,0.997822284259839,0.412622676277799,1,0.990926199799909,0.642129297955585,0.536994216251823
"719","SL.SRV.EMPL.MA.ZS",2003,0.91365006990444,1,0.662108903463713,0.867137912181247,0.64417146299653,0.892583976494392,0.1,0.573673257782878,0.454368480398313,0.586187710424427,0.671911941757397,0.813951369107238,0.68150636075358,0.611842394035068,0.288551545290557,0.145052140900508,0.510266517385141,0.715295446537725,0.792050957637102,0.57930478534106,0.589107744069791,0.388667405117804,0.399304761471576,0.34653529786266,0.451865605782992,0.498586303238732,0.192607196198811,0.571378922900107,0.447068396284901,0.495666269593366,0.464380058424542,0.732607188242317,0.762850541618502,0.631865550087528,0.62581694306425,0.844403262215971,0.275202774588918,0.886118210441069,0.921784472077941,0.430382353342902,0.329015095990471
"720","SL.EMP.TOTL.SP.FE.ZS",2003,0.771756207328654,0.560457556099825,0.703666337035398,0.547808849848378,0.656130532452746,0.856585037901769,1,0.637638737277506,0.660890989986993,0.11904179735779,0.743898149346512,0.654790059882681,0.644719240969236,0.557432822719002,0.62224031512611,0.375504596162725,0.1,0.434142322147305,0.656560202195212,0.620418578354114,0.501974482376838,0.246972439413251,0.159686086721414,0.644753593569945,0.52924821835492,0.741389032768329,0.658175692246153,0.726196857337987,0.550369495327627,0.670841574797953,0.617548562793283,0.35926407638515,0.69086297852236,0.50102926139013,0.283560876517971,0.827472388851337,0.972588853619079,0.768576887244636,0.818759218808311,0.696499886283495,0.716040025805972
"724","SL.EMP.TOTL.SP.MA.ZS",2003,0.611782101606639,0.529360986507369,0.542329517112426,0.301590651369174,0.702615297711741,0.620194182612474,0.884524003931603,0.777568081105941,0.883526567061637,0.526233531326719,0.378134211837799,0.368940369886554,0.381369659255352,0.269317839894707,0.925505515089257,0.889619797616835,0.554246306179818,0.358452369538234,0.684470133518402,0.864464805901381,0.879536202483274,0.645322227693574,1,0.765165841221241,0.150741438129761,0.585494734149968,0.377568023967191,0.454785661693577,0.299029384059134,0.397222919632405,0.323105893302069,0.1,0.740118636043193,0.449528188202243,0.509463468283252,0.48190888906386,0.951981714685881,0.57506062707035,0.622809446040965,0.287570790625449,0.733243335993334
"725","SL.EMP.TOTL.SP.ZS",2003,0.67844162890845,0.460934909878491,0.585048980754634,0.346838749621815,0.628539583623954,0.748619688863847,0.99609963368039,0.643846743161399,0.726874387429186,0.129519130779002,0.54008898921513,0.462137099915395,0.461923402152626,0.332012486480417,0.717898469954365,0.531326769503077,0.142368613184971,0.279652662158025,0.618628674745506,0.697301857686099,0.583472794156277,0.272760425253226,0.423935847870473,0.656081831761106,0.25713266811842,0.634924224650665,0.470712321346722,0.554381058902816,0.346945649456409,0.490721239290767,0.410632168550501,0.1,0.678388229944363,0.382555625053219,0.235440765647846,0.658165614237549,1,0.653998151191083,0.718779960487483,0.453214581404662,0.691077413551651
"726","SL.EMP.1524.SP.FE.ZS",2003,1,0.348497499563712,0.737839496654678,0.341911876606213,0.590022997381602,0.954655777867423,0.958168123509908,0.49123865301912,0.556866639415639,0.130768027911722,0.539954737687268,0.407715416642057,0.679078233414323,0.335256012095259,0.456132916089648,0.26996174844413,0.1,0.287066822818556,0.637070702796274,0.501881069024859,0.441749911262956,0.237244391813213,0.192707997789697,0.4463159471997,0.247078912717473,0.529997252194197,0.331497804267574,0.439484462057001,0.358103743793291,0.338698082688076,0.371801818107314,0.101229310926006,0.537671702970789,0.430615837879235,0.302117139151186,0.696271101356519,0.662833643191889,0.851270327035785,0.762917573530044,0.419042696168044,0.441960669419534
"727","SL.EMP.1524.SP.ZS",2003,1,0.435729091002433,0.791870329689821,0.353688893315315,0.749200461248084,0.9314933174356,0.944915046445893,0.640708341376914,0.72276717008277,0.253510758889868,0.516240691823928,0.421598992170922,0.668502479128448,0.345058002774149,0.576545175055034,0.530389386118796,0.338701340957302,0.318065461048283,0.595987994212611,0.586741888943919,0.664438712610038,0.484382787553983,0.647158229398211,0.581764704732033,0.246333870028614,0.57162388389936,0.358050933910431,0.455414255625123,0.379190135768414,0.379544338456712,0.35365159572246,0.1,0.402808614222969,0.489714174454168,0.421058408184486,0.653291176768684,0.747970174014545,0.859538118635699,0.762174832476385,0.372553866448978,0.577626343027908
"728","SL.EMP.1524.SP.MA.ZS",2003,0.885268979401368,0.47955992292611,0.755042254148849,0.33198692139422,0.820899262819296,0.803639509941889,0.824669479651551,0.71803227304201,0.802186787630588,0.348572233754441,0.440509203433462,0.394592622739201,0.586058784454507,0.322786313769546,0.632528811446202,0.706410428578737,0.536043442100094,0.318687519122965,0.493827806738233,0.60501344600129,0.82110681342744,0.6818350775335,1,0.649200614221958,0.226543031822227,0.550881991125331,0.349488827643271,0.425514958465688,0.363652936151323,0.381656401045772,0.303900824763337,0.1,0.239288987796048,0.494277477731595,0.49690623219191,0.542061881953447,0.747640231538338,0.770693654745273,0.676871609636552,0.29359339051665,0.64942544971864
"732","EG.EGY.PRIM.PP.KD",2003,0.219787045252884,0.147515527950311,0.127950310559006,0.201419698314108,0.145119787045253,0.34396628216504,0.407453416149068,0.1,0.13793256433008,0.133540372670807,0.269299023957409,0.166681455190772,0.148314108251996,0.183451641526176,0.191437444543035,0.222182786157941,0.296051464063886,0.109982253771074,0.172670807453416,0.21379769299024,0.147515527950311,0.121561668145519,0.210603371783496,0.151109139307897,0.216992014196983,0.120763087843833,0.203815439219166,0.416637089618456,0.33717834960071,0.194232475598935,0.313220940550133,0.367524401064774,0.25851818988465,0.131943212067436,0.115971606033718,0.211401952085182,0.194631765749778,0.142324755989352,0.241748003549246,0.515661047027507,1
"733","EG.IMP.CONS.ZS",2003,0.289468294114789,0.574200030496992,0.941966586770694,0.962379499716378,0.744909722248108,0.555650632434411,0.720857222084409,0.1,0.204218924003934,0.621219664935228,0.897870231730227,0.871963949003716,0.908313466800295,0.908934424049123,0.532776101254539,0.775470707192217,0.390837026489819,0.985949347180189,0.986400960174554,0.543625826624263,0.539175625888121,1,0.776825722470467,0.865836004534016,0.751533902647847,0.983287401832062,0.795382274238636,0.468573447875464,0.803526961520212,0.884519190715795,0.923688924277155,0.610585172441869,0.978442222669573,0.95871713957824,0.94038333653014,0.83887755001274,0.857816602376733,0.675358601812976,0.802039111556257,0.859119290767051,0.678693648712184
"734","TX.VAL.MRCH.XD.WD",2003,0.27139343717354,0.2915353760744,0.600948183648737,0.524599485231693,0.493009164833493,0.157863016057504,0.914662811344057,0.174338169415157,0.42930995083076,0.567418235057599,0.32459406065858,0.367153605680301,0.529516634507154,0.689401704787055,0.152199851462457,0.554938843540548,0.342407147328295,0.411152482617638,0.156310547923477,0.23619516458531,0.165873354581731,0.349084357912165,0.486488594888258,0.124073119515996,0.85090572774667,0.472060309851872,0.853752545814475,0.459759593757411,0.698651722529324,0.617945199609315,1,0.383924250065655,0.294138510572047,0.522494553545252,0.858594848533295,0.342765001702527,0.332983897959035,0.243529448253499,0.1,0.742621571114812,0.300962016917543
"735","TX.QTY.MRCH.XD.WD",2003,0.173428908493551,0.271397026225957,0.35504673590091,0.277635478634067,0.549900514593984,0.149194472818447,1,0.300098583522933,0.407359179240288,0.526102893410112,0.179962083188468,0.140545303613653,0.272474085895066,0.456277778947437,0.103072315702299,0.510483951965459,0.315997849636388,0.150288658117479,0.253266625342286,0.280118601781193,0.116157844747486,0.191655651567183,0.592404090660197,0.381500687544658,0.534378429396784,0.250413819704262,0.525641134504575,0.428182237313225,0.658231737748408,0.341967442884145,0.648781674587727,0.153527903117735,0.526655224636145,0.264990144333788,0.750196167016437,0.164029692733402,0.351996335782169,0.166877560713943,0.1,0.637696079899725,0.173375646926726
"742","NE.EXP.GNFS.CN",2003,0.100213696833227,0.100132199827134,0.100140801013522,0.100273941103864,0.100371707869724,0.100667606868578,0.105426602544378,0.16618920070494,0.1,0.100122701599614,0.100072304465072,0.100613678444389,0.101053410527789,0.115795996335758,1,0.106110715904998,0.554371954883154,0.10046584983158,0.188091408812149,0.100646009982108,0.102800317641654,0.100190308509442,0.101184666569518,0.102916159860712,0.100403575509342,0.100047873852112,0.100057396938122,0.106817047158335,0.100428699579307,0.100008409379141,0.100027169032759,0.100511954425457,0.485548741590039,0.100290778081723,0.100148553746713,0.101588048953392,0.105688832379024,0.100432060463697,0.101507302965351,0.10020296364846,0.105509249875918
"744","NE.EXP.GNFS.ZS",2003,0.192211712495882,0.255306908807036,0.426646952818984,0.651547187833856,0.156487973700622,0.355825348654189,0.264957134508528,0.169306815135596,0.224673098543032,0.217300921101239,0.360006511841067,0.256970958701465,0.318557168852081,0.534876751151846,0.297101752455531,0.154347358833933,0.243324990756206,0.231142589768955,0.122338658254154,1,0.240870345063873,0.269764907498766,0.156364771747558,0.405822698019018,0.323509409288153,0.268509373164412,0.2395125871305,0.340970523324522,0.229706900871377,0.485782818867664,0.589938772245892,0.236778223239946,0.30556036699026,0.252530488976171,0.228421524144959,0.387628210058705,0.582476469730754,0.237287784664506,0.1,0.499934732258001,0.368433549345597
"747","NE.EXP.GNFS.CD",2003,0.174408350355624,0.125490798658345,0.198632939391285,0.288255624899573,0.17057333133077,0.384737842102147,0.487548450087107,0.110308188156823,0.103014402804972,0.111890301157816,0.152524779149362,0.516948370617504,0.812952152177726,0.138553980617399,0.159062129622919,0.175892221120382,0.129618365776362,0.417438168687237,0.548851435070141,0.199468775103634,0.251669229712427,0.109114771384837,0.108764025826701,0.128752422282573,0.160016184045147,0.136079415949629,0.108832850789037,0.229003605495999,0.101159460687887,0.10980872556314,0.122142054869443,0.137737677551112,0.289167565650819,0.299589364930085,0.159779965990231,0.21427805970239,0.178378169758329,0.526842556602173,1,0.120466965695205,0.1
"748","NE.CON.TOTL.KD.ZG",2003,0.471447650628867,0.754783364490066,0.247968879638838,0.201992128427167,0.1,0.362627512335023,0.704226382046976,0.358323185079363,0.357758567241663,0.324557421660594,0.408127603604499,0.253889645687372,0.150406783808415,0.799659106127642,0.531995357958779,0.612742758766082,0.28870531593836,0.181875808421823,0.189982379976175,0.872029122484913,0.276367142713168,0.561892601519332,0.444456127948734,0.5930424700958,0.275011659827996,0.116690788439272,0.541833040018202,0.673421380746388,0.379987123962325,0.410552668495927,0.314187451291399,0.429195117129114,0.155237464053038,0.374092837500014,0.728865625833207,0.220195018345539,0.750301099082459,0.446953321713525,0.373604563082181,1,0.107249933771803
"749","NE.CON.TOTL.CD",2003,0.133088985656898,0.108336535327428,0.11748865500351,0.12154554466423,0.142183008483026,0.16354870459884,0.19075422498721,0.106904869286993,0.101834783200087,0.105828426003448,0.110825769470153,0.234817576709159,0.279298556790752,0.105718984442613,0.116295271241804,0.141055276387692,0.10743909522061,0.216670114782912,0.411384992336112,0.105316520898672,0.155563269181349,0.102967707603653,0.106508367414663,0.106190542553152,0.116655143803414,0.112361120771851,0.103936541737295,0.127317138944099,0.101323177149534,0.101370965651028,0.102632110967282,0.114029676474057,0.143474216763065,0.16365711541313,0.122563692004213,0.122355784797401,0.109207430524806,0.263809052138624,1,0.10302693989845,0.1
"750","NE.CON.TOTL.KN",2003,0.100120416186117,0.100042971259001,0.100026373494812,0.100033101298011,0.100300431304647,0.100156024182944,0.10167358068537,0.15260974215536,0.100001105202937,0.100242707935437,0.100015764072287,0.100197225089495,0.100262779615054,0.103117326180025,0.538809964333837,0.104923836183987,1,0.100180523193027,0.150441972206012,0.100044342313494,0.101443724897147,0.100052614225652,0.10226832851862,0.100953816212044,0.100127062802059,0.100016747839251,0.100024176644621,0.105047473726728,0.100402389624812,0.1,0.100002424310393,0.100328125471965,0.199401503681634,0.100098442205061,0.100080626914619,0.100326055412517,0.100578318479322,0.100181663067457,0.101658430923674,0.100171423754856,0.10574265514368
"751","NE.CON.TOTL.KD",2003,0.149609403781926,0.118319400912061,0.115883265671793,0.119935041378955,0.171649658085197,0.16564016209429,0.24417258555244,0.108428326071997,0.10137756994716,0.111234075538143,0.109493809977902,0.218777527055192,0.258257313592409,0.104076730249365,0.121951766740997,0.149999508416943,0.11298827778975,0.208718918565295,0.324225361766738,0.104634184157682,0.151309179356055,0.101132396121362,0.108925087477555,0.108465704653298,0.116784653139394,0.110086277231744,0.104159980743385,0.140243971947437,0.10003647895251,0.1,0.101460025162381,0.112121560249814,0.145713342336796,0.159286177559588,0.123773946355268,0.119207425414199,0.111531495672376,0.251398280034555,1,0.101767769725045,0.100242850118376
"752","NE.CON.TOTL.CN",2003,0.10034708369654,0.100153347415322,0.100088205858024,0.100110343971881,0.100803627752032,0.100544619964896,0.10466163074846,0.235145940231536,0.100004601158227,0.100198610351451,0.100051847038612,0.100728460152464,0.10097118920941,0.108882185181931,1,0.111833934728125,0.511857991760271,0.100629430942423,0.323325177308288,0.10013015045852,0.103736154392148,0.10020593378796,0.102596485201637,0.102295741061592,0.100405657282385,0.100060225324632,0.100084031802914,0.10529758897152,0.100709551344851,0.1,0.100007134916764,0.100676914011255,0.424938071443917,0.100340143356598,0.100204494818676,0.101139940325559,0.102526986279516,0.100610912137025,0.105548660149472,0.10011174504971,0.104210823626
"761","NY.GDP.MKTP.KD",2003,0.157592071062583,0.121015752538805,0.118318132666478,0.121833699189355,0.176118907160333,0.175403908826112,0.322113388155858,0.108794627177972,0.101918622538969,0.110441498210968,0.111198559152174,0.230438396339815,0.275734291191998,0.1046839349946,0.126078579755037,0.156597384660543,0.117457718481096,0.215360156373818,0.350777848114949,0.108552994903811,0.153219348331747,0.101755967860804,0.108448448030356,0.108193730589078,0.116895785118816,0.110457910067341,0.105478184439164,0.155475074940198,0.1,0.100437592642617,0.101627737003916,0.113330236621158,0.156044479980199,0.164564392008835,0.125508938281065,0.122268759912122,0.114422671840657,0.251942659115172,1,0.10367576846103,0.100437449164772
"762","NY.GDP.MKTP.CN",2003,0.100347316066461,0.100156564822062,0.100092183027193,0.100114234519927,0.10075638972438,0.100549358826984,0.106130627169553,0.221713093822218,0.100003048007642,0.100175153687473,0.100056376332742,0.100717377981381,0.100977012904572,0.108538706625991,1,0.112469759865521,0.662308934153216,0.100611909987008,0.334176210032564,0.100175720866762,0.103505514957951,0.100211348631523,0.102390645826087,0.10209717588299,0.100367186560407,0.100053837147494,0.100074329680241,0.105891969516501,0.100567198381065,0.1,0.100007091401527,0.100654685683908,0.474248666483804,0.100347124771949,0.100199589226186,0.101196903711222,0.102812069423545,0.100551563630318,0.105109006559764,0.100112515908579,0.104388325921543
"763","NY.GDP.MKTP.KN",2003,0.100114035574671,0.100037015280653,0.100023255030867,0.100027827298141,0.100253562727922,0.100139537564226,0.102009016481943,0.141795398544474,0.100000890833849,0.100167897973019,0.10001399547262,0.100169076140801,0.100227986969641,0.102598446142259,0.519307068601113,0.104549283441334,1,0.10014946571878,0.144108964347563,0.100055304438848,0.101168030789504,0.100045277803581,0.101687182802507,0.100700445269172,0.100098658532818,0.100013032200968,0.10001937766586,0.105174035650013,0.10027499700921,0.1,0.100001547875166,0.100274958065658,0.194365390136386,0.10008340188253,0.100067064866785,0.100289714120617,0.100551519161094,0.100142312749469,0.101298389841597,0.100198128668316,0.104126882904918
"764","NY.GDP.MKTP.CD",2003,0.135961567008741,0.109235053945771,0.11982519325417,0.124213333902115,0.143095581514135,0.169617697041893,0.229748231003156,0.106644608503673,0.101753278422283,0.105516067675946,0.112699833838161,0.24423597235277,0.295902069238322,0.105908940322185,0.117662832123187,0.146985313358419,0.111276061487654,0.223248350392593,0.454567133688201,0.107868137632862,0.156549387185874,0.103296840013251,0.106418094218782,0.106046860330054,0.116330465104434,0.112194548226438,0.103748357013958,0.133040522690266,0.100970891321298,0.101533265994367,0.102892370343585,0.114694451285923,0.154456390058657,0.170557370277399,0.123938914368736,0.125491406793484,0.111176669927272,0.260910406978513,1,0.103292608246287,0.1
"765","NY.GDP.PCAP.KD",2003,0.97105915689361,0.259914019311162,0.813012842965246,0.754510290848871,0.210212042230762,0.802814452793012,0.135790295756629,0.160390504885278,0.166276528584251,0.131956867706062,0.817203774297846,0.709986928806335,0.717963294877632,0.272237856227764,0.121380137500464,0.1,0.167941257299308,0.686455360349312,0.66693208064803,0.207494417726156,0.24271275443415,0.119258188770675,0.102649682933907,0.11999268915525,0.228494295926139,0.42890794512284,0.183550341111733,0.201161209262308,0.154284517365683,0.410319644689249,0.270812930291532,0.177057644370057,0.440113758096539,0.547657044352446,0.204754229150561,0.874842460755226,0.15823098653213,0.843513972692361,1,0.118157106502497,0.110039399593358
"766","NY.GDP.PCAP.CN",2003,0.101860340415292,0.100358901685297,0.10126946288299,0.101199024986609,0.100338788310003,0.101809230419106,0.100400014330763,0.42237352827902,0.1,0.100148659690996,0.101296696582553,0.101154871919395,0.101184203141681,0.191697608275774,0.538737958530124,0.101096456680271,1,0.101064544342093,0.29933753010878,0.100704414482352,0.103616351671615,0.100690030558771,0.101447229544758,0.102646838288968,0.100959506495914,0.100560447594674,0.100313939052123,0.10432085646474,0.108295648900483,0.100505413675503,0.10025675512614,0.101387765819905,0.949928489974101,0.100805996649807,0.10022475845781,0.114554034764636,0.104622839182462,0.100908191860995,0.10180137847674,0.100163476459298,0.118600120146199
"767","NY.GDP.PCAP.KD.ZG",2003,0.348541539545785,0.793295436723627,0.234700679136314,0.24737641687967,0.196102255507587,0.268292191599296,0.918993345039362,0.38375862889168,0.272454130488714,0.281605520277192,0.335370784737278,0.20845177923801,0.142013244873881,0.536108286310563,0.460401161234104,0.662435872320808,0.78689753933581,0.176564257109793,0.301344051012004,0.448727523928926,0.196096159593083,0.556776366898198,0.467981401271723,0.429620452006581,0.474278550625467,0.1,0.436904206114317,0.798578200602884,0.554344563520209,0.422781057843891,0.628007429129539,0.353904459988098,0.400942494346693,0.287372196442131,0.536158545581357,0.348358438026701,0.682062219056825,0.403243986011371,0.347332445746189,1,0.432659131295634
"768","NY.GDP.MKTP.KD.ZG",2003,0.43165066535333,0.901455474821126,0.253602130178238,0.261521176198098,0.269960011794033,0.324171382781634,1,0.497856883617397,0.399771453379383,0.43838363066862,0.340767872965056,0.24389445401396,0.118905326977634,0.510655296954689,0.568594344621275,0.821317876496288,0.885230164131975,0.187726557134053,0.3023131301904,0.651314212731595,0.295031536740635,0.665481678649799,0.650373453659402,0.593746964613603,0.463404511743123,0.1,0.368449450510503,0.775333116346509,0.536379436096248,0.419249380850224,0.62756681236728,0.418331635579303,0.434595784108995,0.421027959113584,0.649238834132485,0.365878184419956,0.766249133339239,0.432606998927333,0.40578852740247,0.957215996350585,0.523650619979759
